feature1,feature2,sex,income
55.51485376040468,57.96701927070742,0,1
46.7767953078866,40.37348988081024,0,1
61.8703030556038,48.6268903421112,0,1
49.271710873431275,58.93697689389111,0,1
52.23884024279131,58.94647187573872,0,1
58.83109777147159,64.4194500580189,0,1
47.19324923133226,54.91505647246784,1,0
59.183166060023126,41.53640280113027,1,0
50.327969954115865,58.422973270139025,0,1
28.99973492348376,45.7424439534841,0,1
74.45751979616827,56.92855755817811,0,1
31.3346338292694,40.64403701237574,0,1
66.69904504351406,58.50079332417553,0,1
44.00624977046227,55.69760357198647,0,1
39.983799901050844,29.349169537436794,1,0
54.40014450053332,50.60085994615164,1,0
54.979982912454496,38.04706236400755,1,0
39.27256974260193,55.873916998060125,0,1
56.06723059136183,48.70965884870216,0,1
53.33662105286948,35.20555776860276,0,1
67.32514999485092,44.817473611387975,1,0
50.184339330653934,54.968735905075974,1,0
65.79572145730712,38.238266634452195,1,0
66.15375689469442,58.227827808340024,1,0
46.251791924504026,52.6477531097798,1,0
52.658782296520485,55.042878533842725,0,1
42.16746707663763,59.51549770574043,0,1
52.53165238037981,51.07207962040134,1,0
50.557249122886944,34.571984847903536,1,0
59.75119733417751,63.99594645145793,1,0
41.01585328651642,34.23003517809003,1,0
58.87655425873836,40.21259163690234,0,1
69.14031353866787,52.31842092134848,1,0
39.32197078420807,50.34008096228147,1,0
56.220699903060485,48.95032292436376,1,0
52.11017467202618,35.64090476131472,1,0
60.470983026121544,43.11114457424594,0,1
53.67649292991422,53.94579985484219,1,0
43.53772690156197,23.75182943625888,1,0
27.53110666015395,32.57228026118959,0,1
42.527883208521764,67.1904061284182,0,1
42.4171793111241,46.68568628718497,0,1
26.370675644581617,49.9188679838825,1,0
67.5547569831549,49.547456980356635,0,1
58.70067730688754,65.58789184496894,0,1
47.79030400466777,36.63274561124069,1,0
49.78632705651564,39.29808437105668,0,1
54.137990974514985,61.78512689798423,0,1
43.4623366135118,59.695690257529066,0,1
53.525049683568795,58.51124098380238,1,0
56.934789119139936,30.011110931387503,1,1
50.884068862918475,56.57763176150374,1,0
61.081828167375164,49.37360422672765,1,0
43.585184047770476,51.92596918731305,0,1
54.12931454275624,55.02784426895194,1,0
57.589692204932675,67.8179890877106,1,0
81.93107567844861,46.90350286011939,0,1
42.12216248091761,60.626572907875264,0,1
48.745457399970995,61.955313880867095,1,0
49.04535752910927,61.77184963184339,0,1
54.365598041576675,55.45786713532355,1,0
51.05894453115234,48.98005283364068,1,0
38.20960208840198,39.62933926430004,1,1
53.67481665474304,57.534194635024306,1,0
52.67050265869259,46.17182810387031,0,1
61.608267873785195,52.97244273380124,0,1
46.9203847036096,46.69909808298563,0,1
40.18491348952049,40.83725899436275,1,0
66.17212574968624,59.72056965739722,0,1
46.122984400640156,42.71538378319657,0,1
45.79354677234641,58.55555659020712,1,0
44.488142836714665,36.474913105592776,1,0
33.568111888458326,53.2557781678707,1,0
41.841897150345616,56.08246191684969,1,0
51.74577812831839,55.723903111756755,1,0
57.93488720552213,43.12985900300502,0,1
55.82097703468616,60.743330047702436,1,0
50.93372374276651,50.40924748728923,1,0
57.19757942148182,51.4945608966331,0,1
36.54129076526785,37.834191958642904,0,1
47.53937511870051,40.05571478200208,0,1
55.054701591666266,55.384349572164524,1,0
55.211224283793385,48.766559359538896,0,0
48.724508796224654,40.342173671360406,0,1
56.98828420202535,39.461645046356544,1,0
38.88032974225837,30.4266141086601,0,1
70.74082669749973,54.473939370689756,0,1
43.070904047393455,39.24687606950762,1,0
44.550809131910505,52.810092502818065,0,1
49.64173960890049,52.02328796422802,1,0
40.94267699137381,57.89919722180852,1,0
49.18477326898354,57.24136559314498,0,1
50.856871614033594,49.73739206730148,0,1
45.002698238483696,66.72265904097527,0,1
40.44459559399574,23.968629121727012,1,0
70.99721789166516,44.86099373351157,0,1
51.40886246911204,51.680153405325285,0,1
44.867864335284146,55.19358745637888,1,0
49.17319314157301,48.22082124195602,1,0
41.75485838472326,41.87454229878014,1,1
44.481418541075534,53.95420985388038,1,0
52.811914239693756,48.393688804745054,0,1
49.328217099506446,67.04592093297377,0,1
46.659227690200595,32.260303838878706,0,1
51.973157074055955,34.446262661587575,0,1
45.63280263959405,52.90964730137443,0,1
45.12771435886448,75.87908973530685,1,0
56.228499323474985,24.677539147803145,0,1
51.84836123694874,70.42076040143743,1,0
28.643257860213044,48.04301468853099,0,1
27.88138088670493,60.40430892644839,0,1
62.619215007139914,62.53132824768244,1,0
52.610552721798896,55.835443030118874,0,1
64.90726136849952,51.99423985986767,0,1
60.35249334723753,28.220322678053122,1,0
50.26091050210834,51.6805980596682,0,1
52.22133771633713,50.34713748752562,0,1
48.03533416571903,33.76617470058757,1,1
47.41203937332897,33.114948119315,0,1
53.4005129456889,65.9947094011379,1,0
34.05296932733204,43.62412457924036,1,0
58.25098264667635,57.29063645002364,1,0
33.924401356310256,65.98321807641034,1,0
55.21941565616898,48.89334631442671,0,1
41.31707268123634,49.36426460813878,0,1
46.96273971223335,47.286850219317024,0,1
61.73124637586641,39.72596448473989,1,0
36.8816376764984,60.05924511796417,1,1
39.189366724001026,62.18194711754256,1,0
50.82283989275424,46.02320306385396,0,1
53.67287313401341,65.92669998282884,1,0
63.01741289398798,43.13720864244915,0,0
43.22435347664345,56.590543439134194,0,1
41.20185646497946,48.09553814070783,1,0
42.71997058770866,63.10191908080897,1,0
56.51521991339506,56.59531469589138,1,0
52.39404500535377,47.22486381139767,1,0
60.49009225836889,64.52616745486179,1,0
33.1656180777905,43.18619764930426,0,1
39.08066099604687,60.10274586836016,1,0
39.7348470058894,52.24234744535292,1,0
39.55190805978967,40.994096474639385,0,1
48.67366253617426,59.55269237207206,1,0
50.46436548156149,46.77971845507942,1,0
44.69742381627559,20.70551309997732,1,0
65.33433701296326,30.449512296817172,0,0
69.95667489783965,47.4269999938221,0,0
66.95051040430752,40.25193424077158,0,1
68.96792982653947,51.58053489920132,0,1
51.958452550976816,58.58014195302145,0,1
45.707555797013384,40.82023895389264,1,0
49.74973041254856,50.44358797515607,0,1
38.490064225776976,51.90423889925058,1,0
51.93589911367545,45.76109957677647,0,1
51.94384301577336,50.455638811418986,0,0
59.19228934575204,41.12670541144229,0,1
41.50155630535208,40.81873016583425,0,1
47.35485158689389,28.952504942809853,0,1
56.4084286126701,46.79702195463358,0,1
33.07043185804615,49.907114384321844,1,0
53.50630099273559,40.07133998914455,0,1
66.83927691457869,52.04758882401784,1,0
39.422890710440996,40.177059657453206,0,1
58.950383140761154,45.8056524734145,0,1
64.0336997012519,53.27811073574124,1,0
68.26009713546937,42.23500859507,1,0
51.7136828118997,51.569729609684344,1,0
51.150260791474174,46.001217613316285,0,1
55.8855326977072,67.311696317673,1,0
43.952553354617876,37.290482789077174,1,0
56.55900776529761,39.915512674526504,0,1
64.22369861698508,59.1041849968557,1,0
40.80615408413577,44.98765892209787,1,0
64.96044311489183,45.847862320947286,0,1
66.13711269058646,60.703651602299296,1,0
43.99361310081195,44.901933068091175,0,1
49.67305251905907,43.858774349916835,0,1
52.61250531233856,58.94910556026825,1,0
46.40370327547538,55.10124361250075,0,1
41.38715798671736,44.64683287432341,1,0
42.949881442415915,49.08293975854874,0,1
59.92042349536523,36.343825958098506,1,0
65.337277099165,35.02553331394252,0,1
71.57308213265503,43.331512830484364,0,1
55.365098435704034,36.92630217769036,1,0
29.74857413342393,60.07443973195198,1,0
48.44322764607921,34.32140574634544,1,0
33.305947188786284,55.02744807490814,1,0
52.94224129013494,36.502269306187685,1,0
49.117179516487454,43.89142360194934,1,0
55.97400069849858,58.91303686869755,0,1
53.07801768892059,59.9558151400203,1,0
54.72597482413043,48.77942867878723,0,1
60.305805856240575,61.282397832688375,1,0
22.96767707000763,61.03933546701907,1,0
53.31263431403564,37.97850473923911,1,0
65.29550319460614,43.65714152310597,0,1
63.92002286344599,44.907866374008655,1,0
37.06727042128836,57.70750209618787,1,0
54.78979825746392,73.03638752104789,0,1
42.442548405071555,57.03427916787309,1,0
65.61511196726853,35.673287102603474,1,0
56.68340488718081,24.464504039441017,0,1
52.96575545140762,42.59509893667841,1,1
39.72324859074042,55.30975661964091,0,1
44.359213692632714,42.27431251243759,0,1
45.43879172525812,32.52778333034745,1,0
34.44104353796373,49.42482246994537,0,1
51.910990680199035,66.14778790709852,1,0
46.915172115441806,48.02379532204034,0,1
46.908835357974986,53.63970630852738,1,0
44.533199154127345,55.34364898636383,1,0
38.93706487588366,70.53818690086595,0,1
38.19187184691155,47.262707478332395,1,0
40.757668557316954,34.874710347011245,1,0
44.759116020654076,48.29614234611804,0,1
48.499444129674735,53.81309612264785,1,0
40.428490851049574,43.80227871746122,1,0
37.19570647503717,44.75432986232949,0,1
47.81954104607626,44.40453714710531,0,1
49.756454077390174,31.481572684253415,1,0
42.742561868465344,48.184968378643326,1,0
40.016145608117085,48.99524279428295,0,1
51.43388467342251,40.95052167061934,1,0
50.002070649181974,29.255136489836886,1,0
40.92436337958402,32.52363490171739,1,0
53.57112571511746,51.40359869848047,1,0
41.049301577233955,40.77587015156047,0,1
60.85895565831578,48.0307819200311,1,0
58.132051867479774,37.243173400042686,0,1
49.047044676130476,35.00984039541599,0,1
59.960476858058165,48.74825571616836,0,1
59.85729995679863,49.65449376046036,0,1
56.29529584221811,50.29430591677552,1,0
43.76231039304195,47.99647422205836,1,0
52.504928503458764,58.41983695452127,1,0
60.11463035408356,27.91719223771748,0,1
56.21809962217196,32.28931446911909,1,0
56.2834550926428,58.34751326324882,1,0
65.79212815507391,54.86036289417637,0,1
49.00824136220617,26.09695632530562,0,1
72.9889812361925,49.55106969877463,0,1
60.29155637325644,57.931756882186775,0,1
71.6325472330546,42.63229864052378,1,0
44.69498852389472,45.45452281256556,1,0
41.42842443583717,55.22142545933936,1,0
59.63376129244322,38.456373317670156,0,1
40.405607632765204,70.75065039348542,1,0
59.551423205012384,37.44864628026605,1,0
49.92027358683383,46.729826823902286,0,1
31.063853330462145,57.328290818217454,1,0
51.255764534715425,53.11652856004778,0,1
58.17766299200287,32.54292567140348,1,0
69.76440584515485,57.50872779401332,1,0
52.17432873179723,42.226285151540935,0,1
62.179591523055585,36.18408281536419,1,0
59.475264621228575,51.15824587226946,1,0
61.73473857485325,52.23153054747697,1,0
49.855477291217206,56.35967750711738,0,1
58.95193220027733,22.95608368397225,0,1
62.81016361735113,42.67031100876241,0,0
43.56450167682538,53.86382653848061,0,1
59.9626681944714,45.540562861388395,0,1
35.214137542201584,41.846243716838785,0,1
63.414759155308815,47.69413601476387,1,0
60.97152711753696,66.74859672914064,0,1
39.28946320350951,54.17465089821295,1,0
46.16028728047648,58.57898825291343,0,1
57.91662693962936,44.107283482106936,0,1
31.248275303542556,47.34395439713895,0,1
29.325578999601234,51.4098269961206,0,1
52.88693629279857,51.30690024464382,1,0
59.87334516589102,53.098947793806346,0,1
65.62888768508198,38.96815618766907,1,0
39.95859233247932,60.36087651046256,0,1
61.17398815902461,54.31631629637597,0,1
61.254347844147695,50.78117735236016,1,0
43.564817696198574,52.00459631413729,0,1
45.70594458874747,39.097915932005705,0,1
56.659242520544616,43.43310654372587,1,0
55.92526949201183,38.058105989077106,1,0
43.322204435311136,53.807780713650516,1,1
59.15402117702074,49.43411511100104,1,0
57.18953310665067,53.485951198609804,0,1
48.83770956878042,56.72389337611382,1,0
46.27166847908233,52.85803286794733,1,0
47.52481364448495,37.71556168734237,0,1
50.297561394957455,39.84121173010021,0,1
40.00697767705089,43.58333179869618,1,0
60.30999522495951,67.34936575836808,1,0
34.77640813782109,50.61883352887135,0,1
55.079913269125434,51.85688580418739,0,1
44.95225078771782,66.6535191762353,0,1
36.80752805401232,43.55659732978016,0,1
37.3983523482742,41.30713013011356,1,0
54.891871301476634,35.547947355877746,0,1
37.760597332377436,34.568817720571296,1,0
74.63242112485287,37.90523064581195,1,0
49.194002507032394,26.957880640560333,1,0
58.77362290575671,44.517997018332274,1,0
69.0941664047013,43.72686554048697,1,0
28.694335201927995,57.15493096769485,0,1
44.64764788439432,56.33326826071239,0,1
52.23914134064661,19.92367660306243,0,1
46.34678448687891,58.39663864431189,1,0
41.43916174091133,46.0377032189824,0,1
43.730329422122324,56.6470274533311,0,1
53.142473325952736,21.67844401889431,1,0
60.78680833431296,33.84113212589527,0,1
55.863640187550935,50.99886954409213,1,0
37.62337577672702,42.519039353783526,1,0
30.479122004774982,65.03419828428999,0,1
39.674760964724605,46.60240992352476,0,1
60.58424486849588,54.44198327290672,0,1
37.90305257158892,66.99435983008709,0,1
61.26050250772168,46.14327369022152,0,1
60.91506851922462,53.3868731792169,0,1
68.52278184508938,43.41751587666152,0,1
50.03046020153415,51.91897735873036,1,0
36.518145778942866,33.61970942563983,1,0
53.520553965142966,41.65718189965375,1,0
31.98942265847261,37.280809988872775,1,0
41.91734278359074,40.81787833490208,0,1
46.84730755359654,57.35621997245747,0,0
50.26885838994531,42.25385029981418,0,1
60.225704320096405,45.672261164116115,1,0
45.87002177856566,52.97462053117817,0,0
52.13293707372939,37.25767880923205,0,1
61.581108735000676,49.97596159081146,0,1
52.89774856896413,52.327867429401635,0,1
43.94285076996662,51.97916667342076,0,1
40.645612979554045,49.19082662337312,0,1
60.30283454031842,58.595848723435566,1,0
57.318707042882956,50.47825319784683,0,1
52.436872114919126,47.573187231879665,0,0
46.46833707189312,56.23407138279916,1,0
36.795433869157236,42.87826135823956,1,0
43.39678860526553,57.708022199879714,0,1
38.77455193755586,42.35813213362154,0,1
39.46584436826344,63.56583385827982,1,0
43.62260015748684,48.500592809208904,1,0
43.2360769794073,53.11109991143195,1,0
50.768218910602556,34.624152035508246,0,1
58.69156064389273,30.326749357740056,1,0
54.477169258102776,59.28245691344325,1,0
42.85648581973632,33.687241845390545,1,0
51.064302276918966,37.42131844091112,1,0
44.53141058759608,42.719229021446786,1,0
50.59630369920174,50.18016872044446,0,1
54.2097294438939,54.27814395152903,0,1
50.858930062933304,55.045818144773904,0,1
50.13001891877907,35.33214809384323,1,0
43.42165446147863,41.2415759350489,1,0
41.94129933503811,59.678260240252044,0,1
46.27793223928947,61.80128173741528,1,0
53.6873314731752,51.76150451887692,1,0
55.43298029036388,40.30256280365326,0,1
44.556172754748175,31.302583003045793,0,1
48.832340842047536,61.032175720536586,0,1
44.504597254044654,47.69338333360292,0,0
62.038844371688164,60.37158898658243,0,1
34.96919698240182,52.78799812385461,0,1
67.94557863517788,61.91899334413573,1,0
52.873289044030095,60.91805339074646,1,0
52.43800713771199,46.50560672783044,1,0
36.87780806568594,42.5483222968265,1,0
41.22017413243439,58.728243510056345,1,0
35.51915658502676,47.15615350393491,1,0
62.44679580736786,24.682306837491865,0,1
49.31365953914531,50.007555074545955,1,0
44.910363742925014,43.13284656996704,1,0
24.697124772536704,45.514571634721385,0,1
51.50393786476208,44.36052511941757,0,1
50.188496229448475,39.49376678172199,0,1
52.46504778432005,29.253599624536317,0,1
36.489256337919784,47.72893992219074,0,1
54.25887206193036,60.2944055592704,1,0
58.657551941701215,60.58728529883879,1,0
44.91859802352689,49.82993925516169,0,1
39.096009225571535,50.84505145692862,0,1
39.787671828692865,62.49504900706159,0,1
47.410950262959226,45.170901605394825,1,0
53.72105472606863,69.00268424310966,0,0
58.2541634898803,70.86047049537115,1,0
56.73181351269958,56.620518347584735,1,1
52.52240396426677,41.39270836604662,0,1
56.38391925608383,50.46079221633151,0,1
47.86557129069792,57.54733298067809,0,1
49.59842049355657,70.15275110460641,1,0
55.65509645631544,62.67651511187974,1,0
44.26337993119763,46.39960731243017,1,0
76.44343347017035,45.40235384169524,0,1
44.97945775647389,53.883120054234496,1,0
50.245101742589426,49.225565392740066,1,0
29.61875464822146,52.29074688205703,1,0
51.94736194718775,29.141021222666627,1,0
60.005823180429786,61.81567716419146,1,1
67.27543170100711,43.21356938705897,0,1
45.54497478599228,43.29884799545767,0,0
40.33023856870787,81.52056734512085,1,0
52.60442263333556,43.58885739775355,0,1
59.32191564260385,48.76863564647732,0,1
54.28307097207649,66.16300042721917,0,1
49.46879346982455,66.4354150912053,1,0
51.04355937523213,49.866953646213645,1,0
24.376663412046895,34.1757202597636,1,0
51.965547765115744,50.97670376748336,0,1
48.398672044333594,48.853591644936074,1,0
53.07406697809101,32.18841585534366,1,0
49.25566570899954,29.244119909214668,1,0
60.01046092567141,50.97813293093307,0,1
50.56649924897107,49.80126364631688,0,1
50.6934433703625,53.1149085879779,1,1
54.58386703551484,52.08322508625592,0,1
54.94030186282739,54.60271624982304,0,1
57.78936503512114,38.01607875047955,1,0
43.10812181910432,51.98680009547407,0,1
61.00959634998571,37.09438578053781,1,0
55.36652752527286,60.71929865211797,1,1
47.751440181919214,41.54326895505887,1,1
36.696863742610105,34.412130049761586,0,1
64.43632003468814,70.82660322109797,1,0
45.4269834491321,47.460482936027645,0,1
40.09463674869312,30.906439124927072,0,1
53.004743596108284,42.94226516904635,1,0
46.45959289058976,34.17776833253522,1,0
46.40707909212941,48.37876024520141,1,0
44.19946758629957,43.7134569492543,0,1
59.34319911239274,34.17823236653873,0,1
56.351718016819696,43.70115447636189,1,0
39.97470635362191,48.34368589682368,0,1
43.53063222294426,54.72630345843406,1,0
46.003638143853976,55.533889830744265,0,1
44.75479733720226,51.78694716810475,1,0
44.771399728467316,54.875602970867185,0,1
44.517312050749226,52.43134655138489,0,0
40.43563623181991,73.81713531732547,0,1
47.55919526325799,32.53533274420967,1,0
49.963974609094315,52.42882013150275,0,1
75.79709337654319,55.04483256383017,1,0
53.89614177370904,56.386771398803006,1,0
39.32467085745727,21.676740750158594,0,1
52.27459934604129,58.46770775216494,0,1
47.63181393259991,44.755518637373484,1,0
58.872908372667425,49.78755220723758,0,1
48.91239851543143,32.0610750213211,1,0
54.63206292099123,45.123665790450374,1,0
52.32049937357636,66.28468554772321,0,1
52.62561329001925,48.614877553927755,0,1
50.67528204687924,45.885733928839976,0,1
49.032868881296075,36.84184183572493,0,1
33.6952675628486,35.052438535503555,1,0
45.365823071875376,49.06363811260829,1,0
55.514762752395235,46.1754760233071,1,0
43.87562625359562,30.886831083374958,0,1
37.232514241796906,47.59334825469787,1,0
58.20344012612456,46.81153644505269,0,1
46.078918468678424,41.36117039410234,1,0
44.96524345883801,45.8850685543782,0,1
56.969544045107355,46.08123234613134,0,1
38.51736711247382,61.18549944255326,0,1
45.34689543219947,65.34482101794515,0,1
56.256309336460006,63.33885745500573,1,0
33.37508011964326,33.153324227736135,0,1
39.934574347203586,52.46083615316409,0,1
55.009171876243805,42.04442932059118,0,1
47.49953485401047,59.4881309647162,1,0
53.93317839394372,40.33412109014685,1,0
47.5876394214367,55.15294321624467,1,0
61.05525932957984,43.923536546265275,0,1
50.67518481410109,44.6783143687281,0,1
51.32969674146876,46.535734939931004,1,1
42.57515767461616,51.35859424081657,0,1
53.112501545435364,28.943530581596754,1,0
77.59660038911078,73.9436190058245,0,0
51.847405788957246,31.469815171024308,1,0
58.71297297457244,59.51306244299484,0,1
58.82333062323409,48.24705470095987,1,0
43.90217095680618,62.83816859853562,0,1
51.222975030322836,40.1446039927907,0,0
55.4673356820138,50.35566074032994,1,0
45.08846252857895,53.08009902217341,0,1
55.935567222808615,65.28747850540908,0,1
44.82711549899628,46.00100937868863,0,1
41.18125348772282,81.1291020104384,1,0
55.348173363459104,43.465371042751926,0,1
52.33785911790748,54.92986458514459,0,1
29.129729813979313,53.60368715904861,0,1
59.02277173786647,59.38640022678945,1,0
56.5232287841342,57.00700612120583,0,1
45.26160652929084,52.27495875732054,0,1
51.292211819752275,57.3463754545933,1,0
43.90487797840717,51.54493665595251,1,0
22.524951572747653,35.21222876153715,0,1
50.759552679160876,49.63410025657069,1,0
43.77350638265548,56.455877121741935,0,1
57.774073527645115,50.25385277972272,1,0
50.68562974806027,49.62429355020519,0,1
47.009926495341325,55.530400858523585,1,0
43.41883510924743,53.41660231952626,1,0
51.708654381279416,43.779651944456184,1,0
50.103526198433805,45.90691525904279,1,0
67.75310892609512,75.49009708717722,0,1
54.18398220888684,50.79573534942166,1,0
46.12869350210485,51.341664159958434,1,0
36.28098857068643,39.07878799651433,1,0
43.293797909233554,73.43654052812624,0,1
48.13028697014554,46.63447410121827,0,1
49.68941067129098,62.71065326007033,1,0
49.24048976357477,37.26414451403401,1,0
42.326524371119504,39.7597140911362,0,1
38.060749936009444,52.678436378663335,0,1
43.22838288487888,55.74071220894001,1,0
65.11154930247348,44.614263267033756,0,1
46.64862218828548,55.793467597567755,1,0
45.17256477817968,39.07858406571267,0,0
52.010990467149675,45.452052826223074,0,1
59.514492770580866,51.6058943317176,0,1
46.5680772450259,42.71828099030184,1,0
54.042947549616976,42.209805784800146,0,1
70.88442772869925,63.28056888986968,0,1
54.369381697463496,69.48342644789813,0,0
50.96995964992718,51.96131459023907,1,0
61.48445709196755,48.94181242502302,1,0
47.65592199683678,67.68169293059783,0,1
58.50897962167972,46.94811154519248,1,0
40.77589815501497,39.4489232451955,1,1
52.69126941245107,50.828325705181,0,1
40.730695284219166,47.61889563687946,0,1
62.11943985386401,44.60408779262868,0,1
32.30924095110882,53.831681897589,1,0
54.4426331148604,48.482855664227706,1,0
46.06661187672639,48.6993970644638,0,1
68.00511181510853,39.68033716152821,0,1
58.135172173696695,54.734718990352285,0,1
43.79152401748884,46.24366334234465,0,1
49.014118677157384,59.235086160473685,1,0
36.43418195376595,44.155447081495616,0,1
48.698569456323156,73.2004072201726,1,0
38.934740912583294,41.743463171978576,0,1
65.49020151495188,57.2894119457045,1,0
54.57772866151886,60.84198244043543,1,0
53.944521423782966,48.86871947484259,0,1
50.60230209941027,46.991402528591735,1,0
33.3847993773104,68.57702343537733,0,0
45.280681342105666,52.83751023661501,0,1
57.43264094022715,32.13624534645314,1,0
61.24353359870503,42.28799700450709,1,0
50.382379949600285,49.972138893330985,1,0
44.16922561431062,44.38442253669375,0,1
58.491021107431436,32.53104308654445,1,0
62.897527540827454,34.48487750941071,0,1
60.90980425185967,47.82841192863143,0,1
52.89168643907818,60.90861670603698,1,1
37.542612212880115,43.82358323066303,0,1
44.19476550195277,44.19983667346315,0,1
34.74474829075261,55.376299029498796,0,1
52.773769379581914,42.64883199275412,0,1
58.52773675122219,54.253213083301105,0,1
38.31321962380468,42.44208499841637,0,1
47.27276430252329,38.85953549838007,1,0
38.94295331514064,80.76860370180503,0,1
65.23029856408026,68.8768765734019,0,1
23.802548959102555,42.66967004476011,1,0
63.73658545162958,52.949714557088214,0,1
57.57507710047305,51.31927966771957,0,1
47.6586304305082,36.64518430900109,0,1
50.34083468259226,51.64294765370569,0,1
51.94089992898308,49.40584818727506,1,0
42.84696290740032,57.793490039053324,1,0
32.60286221221901,53.18521004798875,0,1
55.049872789804574,33.31400741121804,0,1
54.62591292853951,50.78964045668084,1,0
25.00594285126427,50.12828643543685,0,1
47.45044206446302,52.587698052439215,0,1
68.84586305934609,36.12131449544198,1,0
40.466713917412875,47.46323922457619,0,0
45.12797078805073,48.61917665338518,1,0
58.48174212666668,56.93923233191258,1,0
36.32862193539754,35.63746135071882,0,1
54.31922544673941,73.92109635273992,0,1
62.748750412787224,50.37696573123923,0,1
46.11481546911114,36.2616517510134,0,1
57.42127491071892,56.68840130546218,1,0
41.015320182089624,34.021278655051624,0,1
67.72251596669744,69.45195074276933,1,0
68.82024496475034,30.217747506251897,0,1
54.97743089091394,51.884757610181026,1,0
51.84551303197037,45.413613638989155,1,0
30.812287847009586,38.38216156087636,0,1
49.54588782067762,54.28342050660725,0,0
58.53415558780308,42.880267727410775,0,1
57.426824183597226,56.59649998082371,1,0
50.45571839903814,39.291475813155614,1,0
49.27989878419666,67.54933071647241,1,0
50.23903043284955,52.98797780321762,1,0
50.88657590961437,56.09526045208601,1,0
70.24309623286852,55.56022096842291,1,0
41.39586634716048,56.78946987762233,1,0
71.90455625809979,57.396531517246714,1,0
55.91814133741378,54.535855235092185,0,1
62.27668992473292,52.33848025789598,1,0
44.5044286409142,26.15693211214254,0,1
61.24112719986013,63.784696274615044,1,0
54.82248952680657,60.90183471020447,1,0
50.2538842054241,42.88537805916295,1,0
46.8392714397295,51.00791072644806,1,0
42.436492547156966,39.89401780071087,1,0
53.38483843461691,57.03440133138894,1,0
53.496500472996935,51.796222726319236,0,1
34.140166877620416,40.27235483239999,1,0
63.40461051790348,50.06273156184418,0,1
42.57529414301952,26.79684401769577,1,0
45.535663854494715,59.495945713644886,0,1
48.12855734995451,36.072645278330036,1,0
50.380034781682,42.18843621868886,0,1
47.42623462576655,58.62223511886977,1,0
45.10560557481778,31.56206416519254,1,0
46.629140288819606,43.54427927964605,1,0
57.441919714999365,47.75146944205148,0,1
56.90143991711113,42.9097904236951,0,1
55.4711911517521,43.16365717713612,1,0
53.75698018345672,54.49218721285034,0,0
63.66874267444525,39.39394933603399,0,1
31.95117899335481,38.261200355910276,0,1
48.16016663647321,55.82737583173864,0,1
59.31280119116199,41.432279061732075,1,0
37.10039100258946,48.762673199002435,0,1
57.472936051232615,52.16624975404619,1,0
58.970661968871326,58.98669160339174,1,0
73.19329539981695,44.01562419418953,1,0
60.71543152234886,57.07032359610785,0,1
65.93186626639397,68.97767016745976,1,0
41.807421402785025,38.784698525749725,0,1
51.33540904782282,70.93197932209945,0,1
63.800913541474515,53.93307050005323,0,0
41.745028032074885,36.34175844584561,0,1
60.57122226218915,46.63745261318928,1,0
68.8618590121053,37.06858456241352,0,0
58.50221742113493,46.94380888931687,0,1
48.2692817571613,34.810891749099326,0,1
67.4958390420542,43.98055558064823,1,1
38.56273792679338,45.31503886639684,0,1
31.693671031435432,45.931147554956254,1,0
21.037446218063106,42.211629571795655,1,0
48.05091719647319,47.05544242411966,1,0
55.70598668593159,66.29166364900945,1,0
47.78746376414228,51.024846421582076,0,1
27.944339429009307,46.214202567868455,1,0
63.55637858804951,50.006828189574826,1,0
62.62584103427182,50.01325688734407,0,1
56.17005949576698,53.75455857627253,0,0
45.2082576215471,53.17453261250175,1,0
47.95528779013878,40.235999513362025,0,0
29.266097675918505,58.72315380028451,0,1
42.979469061226474,49.05541285557997,1,0
47.450227825791444,57.31380252574992,1,0
54.24061044464089,66.09520665775973,0,0
51.13517345251248,41.38296929743742,0,1
45.645136294301565,51.11799158203388,0,1
41.727690564476774,40.20278775283193,0,1
41.83064329012764,53.79639648385965,1,0
34.970296716048466,55.43390827871809,0,1
53.51448207541583,43.42627446005275,0,1
52.30070759191402,41.94904818969491,0,1
44.24362173762226,53.22082310766986,1,0
62.81643795003769,48.15854184316798,1,0
50.838266279293606,40.60032170849934,1,0
48.843517176117594,44.13468730436065,0,1
51.51757992248741,40.048260401007624,0,1
36.22330632042909,40.476836192612026,0,1
50.14688194729197,55.44220352340347,0,1
53.76409526097517,60.287689914234804,0,1
53.61636025047634,52.25264117247549,1,0
63.95683810789956,39.85520273292586,1,0
52.60280506582886,44.42869427427769,0,1
57.90625599162769,55.06157655460712,1,0
46.77938483794324,39.788375424396996,1,0
49.60444846143345,48.356647941146086,0,1
48.099609649985055,52.18659306757298,1,0
57.15381315441244,51.49597957518788,1,0
41.41642219818787,52.77358461964676,0,1
38.702931453423815,64.51001438131337,0,1
54.241659464019165,49.119087559709264,1,0
44.02489805308358,43.948437643940025,1,0
54.12780926936498,32.48171193248281,0,1
67.65454240281096,52.2899639245934,0,1
62.18761851697317,38.46307718660142,0,1
29.961376355932465,70.42177910534731,0,1
53.66598246096848,48.884911728570565,1,1
35.21088431225871,55.91442151751855,1,0
64.89863438602082,51.23479809164594,1,0
55.99928729996205,45.98204973058366,1,0
44.64664912983777,55.05735432472799,1,0
48.241455955679285,72.75825427647638,0,1
65.02357052096028,72.72434720446881,0,1
49.80739620265605,47.42379514489006,0,1
57.708651938869664,43.617172734715055,0,0
33.45112563771704,65.90403568573639,0,1
